Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
5,88.63942295551948,0,6.818509301758652,16,903.8880667013063,0.0,0.02202323775084002,23.569509733995694,0.0,May,3,4,1,1,Returning_Visitor,0.21995191295995653
3,30.397230887266335,0,0.0,12,1228.5287538992698,0.0,0.02731903276468628,5.187427087572858,0.0,Mar,2,3,5,4,Returning_Visitor,1.0
8,112.56841883563766,3,190.4018471558017,315,12160.129494545949,0.005860484465688841,0.022486527174868855,0.01525253825100378,0.0,Nov,2,2,2,2,Returning_Visitor,0.77251839630646
6,106.9270225083904,1,18.670520003122007,126,5380.248077319206,0.00794609609156134,0.025487718407183835,2.3642326921345798,0.03323699992194984,Nov,2,3,3,8,Returning_Visitor,0.0
4,181.82660079902323,0,0.0,44,1452.2499284318244,0.015914095040786655,0.01878695822667757,13.79064399078172,0.0,Nov,2,2,4,1,Returning_Visitor,0.0
9,296.4934188361552,0,0.0,28,791.0028570936696,0.0,0.0018374847206828826,35.56152404319663,0.0,May,1,1,4,4,Returning_Visitor,0.9399243728857088
7,283.40670707221597,7,1214.2075122229612,101,3169.0952433346283,0.0028856805367850577,0.010791600862928514,2.1769287575030094,0.0,Nov,1,1,3,6,Returning_Visitor,0.0
3,65.63972431110076,1,15.809985215274166,23,599.3852763305985,0.00823436697024727,0.016512845507037376,5.604501990591993,0.0,Sep,1,7,1,10,Returning_Visitor,0.9881240759546354
0,2.426152278826781,1,575.2776801923244,30,1914.2289179743857,0.007919531251775466,0.026422912987756977,9.558498231091779,0.09704609115307124,Nov,2,5,3,2,Returning_Visitor,0.5147695442346438
2,102.565361973974,0,0.0,52,1253.6081996641358,0.0,0.00437503397149307,4.681617902512207,0.0,Nov,1,2,8,2,Returning_Visitor,0.17916391829015088
0,0.0,0,0.0,10,315.7234659917557,0.001555141514704178,0.02435202435072994,17.193987265707097,0.0,May,2,3,1,7,Returning_Visitor,0.8911400917935094
4,213.2301776865674,0,0.0,6,322.11773962684845,0.0,0.007672589705698905,101.1302799538871,0.0,Nov,4,6,4,11,New_Visitor,0.0
2,20.677370748036196,0,0.0,38,1844.063757137765,0.004714631538493538,0.021166669594536603,18.27135005799262,0.0,Nov,1,1,1,2,Returning_Visitor,1.0
3,94.68223988388085,0,1.3030733432678545,67,3764.182700300289,0.00035959812328346247,0.0036774564362502538,15.60657597022047,0.0,Nov,1,3,8,3,Returning_Visitor,0.0
1,20.899649299360053,0,0.0,22,528.3450901910408,0.00083625585539135,0.010307281116805345,57.2240256876247,0.0,May,1,2,1,7,Returning_Visitor,0.0
1,15.998148515060937,0,0.0,32,856.2216366524095,0.001035350265041484,0.02567025037998646,21.786647070827293,0.0,Nov,2,2,2,5,Returning_Visitor,0.0
3,49.93520421464106,0,0.0,27,830.8838559146477,0.001189545739375446,0.01011824389320078,13.170349043938018,0.16772595512234628,Mar,2,2,1,2,Returning_Visitor,0.0
1,24.058862389601686,1,71.55407477261244,33,1275.41387092271,0.0017614062705967,0.01384065998838224,1.1438906015270072,0.0,Nov,1,6,5,1,Returning_Visitor,0.281825003295472
9,231.45074986483036,0,0.0,63,2495.240460082703,0.013324291008646166,0.03547893016664827,11.775509716434232,0.0,Nov,2,2,5,5,Returning_Visitor,0.18430139695009906
1,59.976366566031786,0,6.4422276651411226,314,14182.829533033824,0.0020985109654447077,0.010936047733550468,4.945242873682681,0.0,Nov,2,2,8,1,Returning_Visitor,0.9606381201802705
8,190.954556461555,1,23.51703885041293,19,1322.0245208379058,0.0075566218513348745,0.0217323687954369,21.205594297488595,0.0,Mar,5,2,3,2,Returning_Visitor,0.9781532880137982
8,412.4875568309759,8,1117.1789667656285,111,2292.8604812634803,0.0023871133300509945,0.020623011567600623,5.878047374768338,0.0,Nov,2,2,3,2,Returning_Visitor,0.0
0,0.0,0,0.0,11,445.9227537685133,0.0,0.018726420190063934,13.965392306804592,0.0,Dec,2,1,1,1,New_Visitor,0.0
0,0.0,0,0.0,22,348.4688186100112,0.015782898358586858,0.03140001432664695,0.0,0.0,Nov,1,4,3,5,Returning_Visitor,0.5322793840288491
9,367.8149897121932,6,950.4428494976618,154,7447.552606276393,0.004927186888672729,0.02019229320807222,2.798766515777402,0.0,Nov,2,3,5,3,Returning_Visitor,0.394103184820517
1,35.43450138464115,0,0.0,10,382.669059851357,0.0,0.02822032548435673,31.671659000156637,0.0,May,1,1,6,3,Returning_Visitor,0.5716481994311537
0,0.0,0,0.0,9,254.17077190971827,0.019457866953275338,0.03906632643157715,14.091362179757079,0.0,Nov,2,2,8,2,Returning_Visitor,0.0
0,0.0,0,0.0,33,1345.6207679355887,0.0,0.007348702353842346,64.98422918060163,0.12989909844725467,Mar,1,1,3,2,Returning_Visitor,0.0
1,419.01978278054037,2,75.20099493483434,69,3344.4608771818707,0.0025225629063801215,0.007839202113117696,7.293486912242618,0.0,Nov,1,9,5,3,Returning_Visitor,0.0
3,643.1206161431754,0,97.74419835804281,8,285.7584554955763,0.0,0.00952392403225082,26.236454703456353,0.0,Jul,2,2,7,2,Returning_Visitor,0.0
7,128.83436307186386,1,9.427863507792907,133,5415.400690911227,0.0035171668917673023,0.014015852436062532,6.874975841811697,0.0,Nov,2,1,1,1,Returning_Visitor,0.0
7,238.29321934039717,0,37.224233210916815,54,3466.20206906401,0.008308732083994432,0.018004490625067503,9.748137804382846,0.0,Nov,1,2,2,4,Returning_Visitor,0.0
5,131.56079482346902,1,28.115979837634406,281,12734.031379333443,0.0031294748054171958,0.012622796784065362,26.341381797504457,0.0,Nov,2,2,1,1,Returning_Visitor,0.46445752690220177
8,458.0790861206074,0,0.0,53,1942.588296161073,0.0078117254479342715,0.010557982082015511,13.607950068555505,0.0,Dec,2,3,4,20,Returning_Visitor,0.0
0,1.5568344744937552,0,0.0,20,472.1021423096118,0.011634121520944432,0.013403251782509435,33.76388670617335,0.0,May,1,1,1,7,New_Visitor,0.0
0,1.7786923411483073,1,56.268531744667136,29,1224.1659807441388,0.000608515979386378,0.01191857625748819,23.130577442643386,0.0,Nov,3,2,1,3,Returning_Visitor,0.0
0,21.454404256079773,1,68.7119388307697,13,461.7525115284322,0.0,0.013780635560193471,22.61497143207014,0.0,May,2,2,1,2,Returning_Visitor,0.0
1,11.147423174028107,0,0.0,34,862.5719822937707,0.0005581374194025914,0.022851411326695395,17.37161044492408,0.0,Nov,2,2,1,4,Returning_Visitor,0.0
11,177.41283265490506,0,0.0,198,7002.130738077473,0.0032206427024665694,0.011775626132406463,13.380370421743024,0.0,Nov,1,1,2,1,Returning_Visitor,0.0
0,0.0,0,0.0,51,1216.9707542637575,0.0005129293987086638,0.013224433154724095,9.655456312689303,0.04385546271248153,Aug,2,2,1,1,Returning_Visitor,0.0
4,179.08561070980727,0,39.25198675680714,70,1549.7648005758097,0.0,0.007880461628871955,4.142334451402441,0.0,May,2,3,2,5,Returning_Visitor,0.0
8,592.7502373731285,0,0.0,53,1301.033792467034,0.009019119695781227,0.012333689302858705,0.0,0.0,May,1,1,5,4,New_Visitor,0.0
0,0.0,0,0.0,11,304.09423149103276,0.015633577226380032,0.03792634205876916,0.0,0.0,Nov,2,3,1,1,Returning_Visitor,0.0
3,40.99087328156158,0,0.0,1,25.248684068976203,0.01393471579642629,0.04262314371674707,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,0.7213056840714742
1,74.98844478688426,0,1.2338438042877016,20,1172.4623905932494,0.0001285253962799689,0.002431845331500695,21.507243077504363,0.0,Nov,2,2,7,10,Returning_Visitor,0.0
2,47.501574310622125,0,0.0,32,3050.59006954785,0.005530230376676891,0.01792193117408599,9.651730814396487,0.0,Nov,1,1,3,2,Returning_Visitor,0.0
0,15.191534892450395,0,0.0,32,1416.6604984878977,0.0,0.02257013499143173,11.576666315386154,0.0,May,2,3,5,6,Returning_Visitor,0.0
2,26.673088820319443,0,0.0,10,272.14726259989726,0.005124640843802618,0.02088331482922895,36.69792857971108,0.0,May,1,1,4,1,New_Visitor,0.2825502675186389
0,12.256859064087458,3,38.41719067799932,10,944.8844074151493,0.009613222555032143,0.018216712902483154,33.23243223308208,0.43259502579132203,Dec,1,1,1,4,Returning_Visitor,0.2790082903477966
0,0.0,0,0.0,3,64.02657907084092,0.0,0.029751570631190577,81.74676332173644,0.0,Sep,2,2,6,2,Returning_Visitor,1.0
0,0.0484471670397113,0,0.0,14,838.5529516246348,6.3529695183512855e-06,0.016778160328092886,55.24791166337676,0.0,Dec,1,1,2,3,Returning_Visitor,0.0
4,296.8803303570868,1,198.37512463220745,56,1954.9896454934021,0.002399427881871998,0.02135905780766882,13.979036118778078,0.0,May,1,1,3,2,Returning_Visitor,0.0
6,182.74697521951242,2,146.9352647234121,22,688.6736093813713,0.006020831048104356,0.011609224111877193,16.9348218027135,0.0,Nov,2,1,3,2,Returning_Visitor,0.0
1,24.870588255632036,0,0.0,12,246.07653323982544,0.0,0.0006116455814356184,57.92706742601052,0.0,Mar,1,4,2,3,New_Visitor,0.08257215803527718
0,1.0816458099336328,0,0.0,23,786.4074712885639,0.004879605100666609,0.011655505427657463,14.405601955864055,0.0,May,1,1,3,3,Returning_Visitor,0.0
6,589.738515836472,0,81.59963567786595,44,2639.4130092145597,0.003407464671721121,0.010413037333908136,24.504056727098213,0.0,Nov,2,2,2,3,Returning_Visitor,0.0
0,0.0,0,0.0,12,558.456066017935,0.0,0.01675395738921734,42.145709723449464,0.0,Nov,1,2,2,2,Returning_Visitor,0.0
5,216.38154881382545,0,6.987395025842148,76,4834.7110960790815,0.002813938096019502,0.012391274004614943,16.516442353247236,0.0,Nov,1,1,1,2,Returning_Visitor,0.0
0,0.0,1,40.47471403108135,69,1461.3962045155838,0.0,0.011172162055759324,6.9899051067541045,0.0,Nov,1,1,1,2,Returning_Visitor,0.0
1,67.7609010607678,0,0.0,12,587.8395296882629,0.0,0.017325324605514746,209.9000915122209,0.0,Nov,1,1,4,2,Returning_Visitor,0.08696702025593306
5,78.6124405495192,0,0.0,39,843.4574937864089,0.0012902969073683324,0.011801722575334378,42.283202426749,0.1819318703065503,May,1,1,1,2,Returning_Visitor,0.6967802161557495
3,51.9734811439113,0,0.0,49,1570.36587175283,0.008695020134727843,0.027186687615818297,2.4154342477895376,0.0,Nov,2,2,1,9,Returning_Visitor,0.03344156061945591
0,13.41484481974924,0,0.0,21,838.7811065568327,0.0,0.0008997213608646199,60.021867227928226,0.0,May,2,2,3,2,New_Visitor,0.9447073816724817
5,321.22815772804114,0,7.199883237945177,33,1839.9658086029115,0.0,0.012361419182499814,31.604650612057135,0.20092697408219098,May,2,2,3,1,Returning_Visitor,0.0
6,195.00999310450564,3,223.3132766892238,84,2307.910519998407,0.0030599085096934776,0.019339552900142772,23.2848672207349,0.0,Nov,1,1,1,2,Returning_Visitor,0.0
0,3.8421958777848673,0,0.0,149,5887.391270006408,0.008469243188660408,0.017842591043082022,6.359018336442489,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
5,495.8397141223102,1,10.105124984895243,51,4976.9334028890535,2.506955091261773e-05,0.015546973390983067,15.563207042368822,0.0,Nov,1,1,1,4,Returning_Visitor,0.0
3,137.04594826065235,0,0.0,74,2385.419083577419,0.005781276497388521,0.027242723913122595,3.3574126153075587,0.0,Nov,2,5,7,1,Returning_Visitor,0.0
6,302.9701236371616,2,201.5858696099599,236,9445.920511970367,0.009912517016771049,0.029434553717835342,1.8559525444154437,0.0,Nov,2,3,3,1,Returning_Visitor,0.0
8,132.28821458169605,3,253.94173366924312,42,1763.6135145607134,0.004113525203661971,0.009587969732955833,12.869748333197993,0.0,Nov,1,1,7,2,Returning_Visitor,0.9086742656664429
0,0.0,0,0.0,19,451.45798761286727,0.0,0.022515656941901236,16.359169953973044,0.0,Dec,1,1,1,3,New_Visitor,0.0
1,29.30276223452634,1,17.293433449884397,14,1517.2629171555725,0.0,0.031121726867308356,34.363279063145704,0.0,May,2,2,7,2,Returning_Visitor,0.0
4,50.64680150065797,2,50.51796719901325,20,1041.279375972208,0.012798574950968271,0.02461956162323134,22.992981764936694,0.0,Mar,3,2,5,6,Returning_Visitor,1.0
5,175.19446416887885,2,249.18670539082154,23,700.7056875367165,0.014184309470087206,0.01901381749476128,9.443023074605431,0.0,May,1,1,3,2,Returning_Visitor,0.0
3,122.66225283041719,0,0.0,31,870.0620975838641,0.008780696796800925,0.028996231846325493,18.727740675062517,0.0,May,2,2,4,1,Returning_Visitor,0.0
1,44.92081109052842,0,0.0,38,873.8861107438944,0.011158359293995935,0.024048781276956022,31.72803133955533,0.0,May,2,2,4,2,Returning_Visitor,0.0
0,0.0,0,0.0,10,451.4684524767848,0.0,0.023928283741902888,29.57800150684828,0.0,Dec,1,2,2,2,New_Visitor,0.3070910889752323
9,183.8011827732578,3,48.08033012719283,70,4819.686762949696,0.004084103610336881,0.014601977265297158,46.725493282905035,0.0,Nov,1,1,2,2,Returning_Visitor,0.0
5,110.88361180995398,1,20.653579029891148,136,5380.4331092311095,0.005500870651514378,0.021271979103086123,2.2118095544167176,0.0,Nov,2,3,2,10,Returning_Visitor,0.004578487074543891
4,76.94227552674188,0,0.0,131,6049.848395276684,0.0008214606107409114,0.006852223956145987,20.742926867855246,0.0,Nov,2,4,2,2,Returning_Visitor,0.287511199383759
7,99.20596348384866,0,6.4586412224217025,104,2027.9561181122115,0.003651372309252064,0.010419712573067449,20.71265872841381,0.0,Mar,2,2,4,7,Returning_Visitor,0.0
4,71.85020916450094,0,0.0,158,4351.396993514158,0.0018592481041377566,0.008200332163317984,3.696677598286294,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
6,242.5780229420477,0,0.0,25,1186.7097458606015,0.010545003173828976,0.026296358819719895,23.254303662158595,0.0,May,2,2,5,4,Returning_Visitor,0.0
1,3.5523997706908244,2,68.12872470492154,113,2901.1506499401107,0.00196984110163449,0.008034117368264378,14.093648859758797,0.0,Nov,1,2,1,9,Returning_Visitor,0.1691618938424202
4,66.88667732209643,3,169.30024914530233,156,5611.843935873006,0.0023986666765743914,0.01812275179757152,2.914107105052233,0.0,Dec,2,2,2,1,Returning_Visitor,0.0
5,93.28436862053132,0,0.0,28,669.1366089195543,0.0,0.017822494215941828,21.972004776565093,0.0,Mar,1,1,2,8,Returning_Visitor,0.14668281333341393
4,206.7037644130973,1,85.16669717057627,21,537.2965155562599,0.0,0.0120430002321141,23.208569729852794,0.0,Sep,2,2,3,3,Returning_Visitor,0.5016669717057628
5,72.99255318079322,1,91.1438132062344,33,2084.441460834818,0.010951642058411492,0.027576368160669662,6.776481826923018,0.07935091546319405,Nov,1,1,4,2,Returning_Visitor,0.6032454226840298
4,64.65949365219166,0,0.0,27,647.8737749595946,0.0,0.0038350839651634804,35.101286829573574,0.0,Mar,2,5,2,1,Returning_Visitor,0.7727389464403377
9,211.4711072884885,0,4.105916366474278,199,7851.7185329375325,0.005496770807874336,0.018331853466492742,11.599030446391335,0.0,Nov,2,2,2,7,Returning_Visitor,0.0
3,50.41266121001027,1,11.119522129943613,97,4356.2649850103135,0.014702112854479837,0.022190039780778933,0.09312929610311838,0.0,Nov,1,2,2,2,Returning_Visitor,0.0
3,23.412005638519915,0,0.0,1,20.42390888968834,0.03068123643550292,0.049923738577435865,0.0,0.0,Sep,1,1,4,4,New_Visitor,0.5151670283865888
1,51.29057569416935,0,0.0,40,882.7300997791773,0.017825479948565506,0.03313185377200046,48.94286800326796,0.0,Dec,2,2,2,2,Returning_Visitor,0.0
1,91.52531036257912,0,0.0,15,551.1679271016866,0.0,0.005774001137634008,26.284883508852804,0.0,May,1,1,2,2,New_Visitor,0.3886583437522738
5,108.22167717037725,1,22.403307403329556,27,883.3338965864187,0.0,0.009826721861732522,42.8273757886955,0.0,May,2,3,2,3,Returning_Visitor,1.0
1,14.284812510893005,0,2.0506317514574572,34,814.5040688064049,0.0,0.02383022030965834,2.4022012946151396,0.46329121656950284,Oct,2,2,1,5,Returning_Visitor,0.0
4,263.66709236369246,1,202.76743181170963,50,1952.545861413651,0.002647826450295164,0.022620689491575908,16.4323422549785,0.0,May,1,2,3,2,Returning_Visitor,0.0
0,4.308389304056134,0,0.0,7,158.81861764139208,0.0,0.015387104657343338,45.98478127886146,0.0,May,2,3,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,30,531.039713141931,0.0,0.007145789098565113,11.911253578662702,0.0,Dec,2,2,7,2,Returning_Visitor,0.0
0,7.812652442268063,0,0.0,30,857.1789352401632,0.0004774729529255109,0.01857320271047841,20.602218632636912,0.0,Nov,2,1,3,4,Returning_Visitor,0.0
1,70.30826625746761,1,26.971403994541056,96,4445.612056958979,0.0005134591945994368,0.009126735118984453,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
2,106.43758261477271,0,0.0,23,1234.3349072902736,0.004485451804522201,0.018822778860209527,35.14805694001525,0.0,Sep,1,1,2,2,Returning_Visitor,0.5158269678365925
1,15.36478843978723,3,100.9274716650001,27,2735.5529147751404,0.008318246243731776,0.027207445620313457,32.23012699963011,0.0,May,2,2,2,1,Returning_Visitor,0.0
0,38.913000961940945,0,0.0,25,673.8323542777068,0.0,0.012498335925602427,279.040955201976,0.0,Dec,3,6,6,10,New_Visitor,0.0
3,60.48179033552042,0,0.0,49,1051.6068389666484,0.0026317222613697787,0.010996450405281542,26.469347915606704,0.0,Dec,2,2,2,2,Returning_Visitor,0.0
0,0.0,0,0.0,10,113.38195323610364,0.06749822837029645,0.09766454136834724,4.735036086562605,0.0,Nov,1,3,1,2,Returning_Visitor,0.19002125631652755
7,234.32026197668145,3,50.65373690821941,36,737.1375131386757,0.003462320025536097,0.016496941558392562,58.38408723728697,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
0,2.0194468181981593,0,32.188106338308486,100,2411.6678832245143,0.00014244594384486855,0.012573249445508255,0.6276922494874957,0.08975319191991821,May,2,2,2,2,Returning_Visitor,0.0
0,7.063040936767701,0,0.0,11,971.1020479881104,0.007207184485211104,0.020077192987656832,80.73579110710348,0.0,Oct,2,3,5,2,New_Visitor,0.49549707594516423
2,57.64377085814592,0,0.0,15,383.26943517415737,0.030237985459655524,0.052431171906846825,14.292916939142113,0.0,Oct,1,1,4,1,Returning_Visitor,0.2608492459620889
16,752.4274270874264,1,76.8318898534025,30,1020.8931007918868,0.004504150291545819,0.026311155990521817,2.1464255544697894,0.0,May,1,1,3,2,Returning_Visitor,0.0
0,12.317653018677229,0,0.0,9,498.17435818248106,0.010804959004412534,0.024540771182470042,52.13767540894231,0.0,May,2,3,4,2,Returning_Visitor,0.3517024727011985
0,2.44453089263801,0,0.0,37,2234.297485267052,0.0,0.01873530945786546,24.48246081399424,0.0,Mar,2,3,4,5,Returning_Visitor,0.511093821472398
12,1059.871074224863,1,1.6634465565205163,137,6604.3972545546185,0.008497376957484194,0.022389148125785355,2.0662946268421853,0.0,Nov,1,1,1,2,Returning_Visitor,0.0
9,790.0570273052314,4,181.2779536537994,84,13415.41621843745,0.0028703095906324255,0.031256435450962516,15.86828756237934,0.0,Nov,2,2,1,12,Returning_Visitor,0.0
0,4.288008160370863,0,0.0,32,1289.1739836792583,0.0,0.0068827866782011134,57.844705930586635,0.0,Nov,4,6,5,12,Returning_Visitor,0.0
1,21.670433671241106,0,0.0,0,0.0,0.0,0.03181590610172298,0.0,0.0,Sep,2,2,6,2,New_Visitor,0.1365684222106155
13,578.2891721360428,1,32.270616142306494,339,13774.92230911711,0.003594369209361437,0.013966373796303451,40.72429345769052,0.0,Nov,2,2,2,2,Returning_Visitor,0.13945023620516017
1,9.221144702696728,0,0.0,4,60.4492222620953,0.02858994599699026,0.07141005400300975,0.0,0.0,Oct,2,3,3,3,Returning_Visitor,0.0
0,0.0,0,0.0,4,48.390954152919434,0.0,0.028932653935036887,48.38134605625318,0.0,Oct,3,1,3,1,Returning_Visitor,0.1320203732690971
2,61.52726235684288,0,0.0,20,550.9417477765056,0.0,0.007808127201076631,19.10332258101014,0.0,Nov,2,1,3,2,Returning_Visitor,0.0
1,12.689361984284929,0,0.0,54,1115.523380243907,0.005631483566992476,0.01644510073733368,24.624015861565898,0.0,Nov,2,4,7,1,Returning_Visitor,0.2819858218729985
0,0.0,0,10.047302915004682,28,896.967734242582,0.0021259633509393473,0.013865777970396488,2.8310176952534345,0.07440871356244148,May,2,2,4,2,Returning_Visitor,0.0
0,24.872772149262445,2,101.2557945599988,191,6454.66762031744,0.004057197428442501,0.017309618431847404,2.0150121800066834,0.0,Nov,1,1,2,1,Returning_Visitor,0.0
0,0.0,0,0.0,29,1164.850783602699,0.03312831523755678,0.056622482603554264,16.89862918880054,0.0,Mar,1,1,2,1,Returning_Visitor,1.0
2,25.79517795026467,1,48.99510842593829,29,1045.335185457108,0.022810336105521314,0.03941608968441668,13.80156155902469,0.0,Mar,2,2,3,2,Returning_Visitor,0.6055206091611425
0,0.0,0,0.0,13,339.80059027356845,0.0,0.015998183440150943,24.58366071968375,0.0,Dec,2,2,2,1,Returning_Visitor,0.8670601823789473
0,0.0,2,179.71360717094296,141,4662.973808553106,0.0018702199311968228,0.019726915558306534,1.3828313998172157,0.0,Nov,1,2,1,2,Returning_Visitor,0.0
8,332.3564859839511,0,72.5050670651331,32,1890.4553793818463,0.01085834020425621,0.02539119628093575,24.767809250354905,0.0,Dec,1,1,8,4,Returning_Visitor,0.9667342275351081
1,22.18887739755231,0,0.0,14,1476.6617973089333,0.0,0.016155021765051267,71.47760961620968,0.0,May,2,2,3,2,Returning_Visitor,0.04186188019550385
0,0.0,0,0.0,20,640.226974857786,0.0,0.010182745421404859,62.61345894633394,0.0,Mar,1,1,3,3,Returning_Visitor,0.0
4,92.09805124078522,2,69.50909049327005,151,3717.0355888352087,0.005286065155378695,0.011112372035125348,74.66370761358206,0.0,Nov,2,2,1,4,Returning_Visitor,0.6519480445226795
5,476.6905558883525,1,11.723330275580897,53,4986.13504085518,0.00024010178953632862,0.016283577054836254,15.611572063131934,0.0,Nov,2,2,1,5,Returning_Visitor,0.0
0,0.0,0,0.0,40,898.4768770687203,0.0,0.011085901607940228,19.648768529002215,0.0,Dec,2,4,2,1,Returning_Visitor,0.0
8,593.911564006362,0,0.0,54,1298.6887353105283,0.008144799875158305,0.011788750672766992,0.0,0.0,May,1,1,5,4,New_Visitor,0.0
3,95.57507385897755,0,0.0,1,10.595166911178055,0.0,0.03358005908718204,0.0,0.0,Sep,3,2,1,4,New_Visitor,0.3209970456408978
1,41.69572071224497,1,60.01348399430624,41,805.0222938053204,0.0,0.023462890388454814,4.197760278515853,0.0,Aug,2,3,4,2,Returning_Visitor,0.0
5,158.53434332617678,2,197.17139174120544,102,4748.921199849573,0.007756044415078879,0.013018411276468047,30.461195075400703,0.0,Nov,3,2,4,1,Returning_Visitor,0.0
0,2.906101938500081,0,0.0,26,671.7006535748711,0.00468726126143808,0.009792744969081007,12.393962298937904,0.5812203877000162,Nov,2,2,2,3,Returning_Visitor,0.0
3,67.56232190457114,0,0.0,4,47.853406333299944,0.0,0.0251502978082851,38.171792166365584,0.0,Dec,2,2,2,2,New_Visitor,0.0
7,375.96695887101595,0,0.0,71,2592.796116999051,0.011195712177771109,0.032968078682210716,8.394894764286015,0.010331471422928208,Nov,1,1,1,2,Returning_Visitor,0.0
5,122.14331066262208,0,0.0,33,1572.2143664446814,0.0025692041818682924,0.012397153150186283,21.366492296377228,0.0,Nov,2,2,2,7,Returning_Visitor,0.9507055072355836
2,201.8758292837695,0,0.0,24,1200.6521755659855,0.0,0.013213849858480224,33.74559041607488,0.0,Mar,2,2,7,2,Returning_Visitor,0.0
3,371.94265741681215,0,0.0,23,1257.2995866509234,0.004418414900759007,0.017714050452624273,16.28548605433852,0.28277855364857646,May,2,2,5,2,Returning_Visitor,0.0
0,4.1032317997729795,3,464.2370289628044,66,2510.3540511145466,0.0014146027351999953,0.00421010901136651,33.443636031438004,0.0,Nov,1,1,5,2,Returning_Visitor,0.6843667846328477
1,34.49413832749093,1,140.51796047466217,50,3033.4034769522623,0.0,0.007032792206882341,2.005597312078609,0.0,Nov,1,2,1,6,Returning_Visitor,0.0
13,282.94229189370003,5,220.9305604210092,336,12304.267624443113,0.0007623234272411304,0.012519494968045261,0.4236861747711622,0.0,Nov,2,2,5,4,Returning_Visitor,0.0
0,0.0,0,0.0,49,2112.5338750304504,0.0,0.004652571535320851,52.62263934997807,0.0,Nov,2,2,1,10,Returning_Visitor,0.0
3,72.6863654109368,0,0.0,2,48.750113946913935,0.0,0.029894782488956606,25.765551995170874,0.0,Dec,2,2,4,2,New_Visitor,0.0
0,0.0,0,0.0,17,701.5728423113158,0.0,0.010869175064825346,60.89429397250772,0.01505743631385903,Nov,2,2,5,5,New_Visitor,0.0
2,66.81115492290212,0,0.0,12,269.30833506274615,0.0,0.01618854076440173,39.02071402009244,0.0,May,1,1,2,3,Returning_Visitor,0.5888865830051514
5,163.4006954817668,0,30.540797272791533,26,1768.2886781270104,0.0,0.011459602064608995,19.627817869125096,0.0,Mar,2,1,1,5,Returning_Visitor,0.0
2,46.53581492965798,1,4.2345501004886,47,1558.9873256366545,0.005165517938587882,0.01789059281603107,4.7203600927798535,0.0,Nov,5,6,4,14,Returning_Visitor,0.0
0,0.0,0,0.0,3,294.41346121672467,0.0,0.0006663692634309368,30.400603504976708,0.0,Oct,2,5,3,2,Returning_Visitor,0.9833407684142266
1,1.208006382178815,0,0.0,23,2236.641023726168,0.0,0.02367853711555653,26.95949884216801,0.0,Nov,3,1,3,5,Returning_Visitor,0.758398723564237
0,2.9522224787467857,0,0.0,3,16.458119260846168,0.0045418809639769285,0.07196552732981062,0.0,0.0,Sep,3,2,1,4,Returning_Visitor,1.0
7,250.512987935835,0,10.281354093789588,66,2524.0394743104057,0.02202877667607949,0.050064199044429325,11.158091949083946,0.0,Nov,2,2,4,4,Returning_Visitor,0.0
0,17.8667390359155,0,5.465919751137593,33,1999.9833011726766,0.0,0.006932859310288758,26.704815411200865,0.0,Nov,2,3,1,4,New_Visitor,0.0
3,61.69055360344802,0,0.0,13,773.3134368219486,0.0,0.012845735523148254,3.3895989113730205,0.0,Dec,2,2,6,2,Returning_Visitor,0.0
4,309.05505922617107,0,0.0,22,912.5237450376003,0.0,0.026788435125585888,30.68266885154717,0.0,May,2,2,1,3,Returning_Visitor,0.6768722758275765
7,118.64729532754754,0,0.0,7,100.80173517321268,0.0,0.018001973458555417,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,0.9359052889638245
0,17.659580507146845,0,0.0,67,3336.5034378782407,0.015178474158601886,0.03470903356290802,3.636860951994408,0.0,Nov,2,2,1,8,Returning_Visitor,0.0
4,82.62274458438313,0,0.0,143,4831.69678244088,0.004558103490914107,0.012528985118006855,6.633634890900513,0.0,Nov,2,2,3,1,Returning_Visitor,0.26041882277825734
8,101.06729197430894,3,161.69404608552597,43,1637.312795282982,0.016007734265842618,0.0346221526445189,1.4121603577105641,0.0,Mar,2,1,5,2,Returning_Visitor,0.0
0,15.149196135769934,0,0.0,17,1339.0385072243498,0.0,0.011787299033942484,43.09360561284173,0.0,Nov,2,4,2,2,New_Visitor,0.0
0,0.0,0,0.0,14,998.7065798788358,0.0,0.02271371506950751,8.98761536525316,0.0,May,2,2,2,5,Returning_Visitor,0.030353805533004263
7,240.62364258154912,2,152.55684227075244,61,2502.909190335071,0.005357541696816499,0.02492536357188884,6.59445603451821,0.0,Dec,2,2,1,2,Returning_Visitor,0.8438128636583061
2,57.29992698095058,0,0.0,22,415.6768351438771,0.0,0.005943431760084536,27.56557834839998,0.0,Aug,1,1,3,2,Returning_Visitor,0.0
